property_type,bedRoom,bathroom,balcony,agePossession,sector,built_up_area,servant room,store room,furnishing_type,area_room_ratio,luxury_category,floor_category,price
0.0,3.0,3,1.0,0.0,15.0,2419.0,0,0,0,725.6666666666666,1.0,2.0,1.38
0.0,3.0,4,3.0,3.0,15.0,2327.0,1,0,0,861.6666666666666,2.0,0.0,2.25
0.0,3.0,3,3.0,3.0,83.0,1306.0,0,0,2,392.3333333333333,2.0,2.0,1.5
0.0,3.0,4,4.0,1.0,85.0,2152.0,1,0,0,717.3333333333334,1.0,2.0,2.69
0.0,3.0,3,2.0,1.0,44.0,1584.0,0,0,0,586.6666666666666,1.0,1.0,0.86
1.0,1.0,4,3.0,3.0,53.0,576.0,0,0,0,576.0,1.0,2.0,0.99
0.0,3.0,3,4.0,3.0,71.0,2380.0,1,0,2,793.3333333333334,1.0,2.0,4.7
0.0,3.0,4,4.0,1.0,92.0,2167.0,0,1,0,802.6666666666666,2.0,2.0,1.78
1.0,4.0,4,2.0,3.0,15.0,4800.0,1,0,0,875.0,2.0,2.0,5.75
1.0,1.0,1,1.0,0.0,47.0,432.0,0,0,0,432.0,1.0,1.0,0.4
0.0,3.0,5,4.0,3.0,19.0,2522.0,1,0,2,934.0,1.0,0.0,3.75
0.0,3.0,3,2.0,1.0,42.0,2284.0,0,0,0,846.0,1.0,0.0,3.65
1.0,3.0,2,1.0,2.0,11.0,1185.51,0,0,0,395.3333333333333,1.0,1.0,1.2
0.0,2.0,2,2.0,3.0,30.0,1200.0,0,0,1,690.0,2.0,2.0,2.4
0.0,3.0,3,3.0,4.0,93.0,1706.0,1,0,0,631.6666666666666,1.0,2.0,1.05
0.0,4.0,3,3.0,3.0,43.0,2019.0,1,0,0,547.75,1.0,0.0,1.8
1.0,2.0,5,3.0,3.0,16.0,800.0,0,0,0,400.0,1.0,2.0,0.9
0.0,3.0,4,4.0,0.0,70.0,1545.0,0,0,2,572.3333333333334,2.0,2.0,2.2
0.0,2.0,2,3.0,3.0,92.0,1730.0,0,0,0,870.5,1.0,2.0,1.25
0.0,3.0,3,2.0,3.0,14.0,1711.0,0,0,0,570.3333333333334,2.0,2.0,2.6
0.0,3.0,4,4.0,1.0,88.0,2394.0,1,0,2,886.6666666666666,0.0,2.0,2.4
0.0,2.0,2,2.0,3.0,19.0,1498.0,0,0,0,749.0,2.0,2.0,0.7
1.0,5.0,6,4.0,1.0,36.0,3240.0,1,0,2,648.0,0.0,2.0,10.5
1.0,2.0,3,1.0,0.0,47.0,675.0,0,0,0,337.5,1.0,1.0,0.8
0.0,4.0,3,3.0,3.0,77.0,2111.0,0,0,2,475.0,1.0,1.0,1.7
0.0,3.0,3,2.0,4.0,82.0,1505.0,0,0,0,557.3333333333334,2.0,1.0,1.9
0.0,3.0,3,4.0,3.0,74.0,1845.0,0,0,2,650.0,2.0,0.0,1.78
1.0,4.0,4,4.0,0.0,6.0,7362.0,1,0,0,1840.5,1.0,1.0,10.0
0.0,4.0,4,3.0,0.0,100.0,1893.0,0,0,0,426.0,2.0,1.0,0.8
0.0,2.0,2,3.0,1.0,43.0,610.0,0,0,0,300.0,2.0,2.0,0.55
0.0,3.0,5,3.0,3.0,77.0,1523.0,1,0,0,650.0,0.0,2.0,1.65
1.0,5.0,5,3.0,2.0,33.0,2700.0,1,1,0,540.0,2.0,2.0,9.0
1.0,2.0,4,3.0,2.0,32.0,1080.0,0,0,0,540.0,1.0,2.0,3.5
0.0,2.0,2,2.0,3.0,90.0,990.0,0,0,2,525.0,0.0,1.0,0.6
0.0,2.0,2,2.0,3.0,8.0,915.0,0,0,0,457.5,1.0,0.0,0.95
0.0,2.0,2,2.0,1.0,42.0,1331.0,0,0,0,739.5,1.0,0.0,2.2
0.0,2.0,2,0.0,3.0,10.0,1259.0,0,0,0,629.5,1.0,0.0,0.9
0.0,3.0,3,4.0,4.0,85.0,1200.0,0,0,0,511.3333333333333,2.0,1.0,1.15
0.0,3.0,2,3.0,1.0,41.0,1210.0,0,0,0,403.3333333333333,2.0,2.0,0.87
1.0,4.0,9,4.0,3.0,45.0,4800.0,0,1,2,450.0,0.0,1.0,4.0
0.0,3.0,3,3.0,0.0,100.0,1571.0,0,0,0,471.3333333333333,1.0,2.0,0.65
1.0,6.0,7,4.0,1.0,34.0,4518.0,1,1,2,744.3333333333334,2.0,2.0,17.3
1.0,6.0,6,0.0,2.0,23.0,192.0,0,0,0,288.0,1.0,2.0,0.62
1.0,5.0,7,4.0,4.0,40.0,4071.0,1,1,0,814.2,2.0,1.0,9.5
1.0,2.0,4,0.0,0.0,86.0,891.0,0,0,0,401.0,1.0,1.0,0.82
1.0,4.0,4,3.0,0.0,52.0,900.0,0,1,2,2025.0,1.0,2.0,2.4
0.0,3.0,4,3.0,0.0,78.0,1622.0,1,0,0,600.6666666666666,1.0,2.0,1.1
1.0,7.0,7,4.0,0.0,31.0,5000.0,1,0,0,455.8571428571428,2.0,1.0,5.65
0.0,4.0,4,2.0,3.0,75.0,1809.0,0,0,2,502.5,0.0,2.0,1.78
1.0,4.0,5,3.0,0.0,15.0,6228.0,0,0,0,1557.0,2.0,1.0,6.0
0.0,3.0,3,4.0,3.0,88.0,1600.0,1,0,1,701.0,1.0,0.0,2.25
0.0,3.0,4,3.0,1.0,98.0,1688.0,1,0,0,625.0,2.0,2.0,0.96
0.0,2.0,2,3.0,1.0,96.0,1228.0,0,0,0,552.5,1.0,1.0,0.88
0.0,3.0,3,3.0,2.0,55.0,1556.0,1,0,0,466.6666666666667,1.0,2.0,1.79
0.0,3.0,3,2.0,1.0,8.0,1332.0,0,0,0,564.0,2.0,1.0,2.03
0.0,2.0,2,1.0,4.0,88.0,810.0,0,0,0,450.0,1.0,1.0,0.6
0.0,3.0,2,4.0,3.0,10.0,1296.0,0,1,2,480.0,1.0,0.0,1.3
0.0,3.0,4,4.0,3.0,30.0,2600.0,1,0,1,1030.0,2.0,2.0,4.3
0.0,2.0,2,2.0,1.0,68.0,1278.0,0,0,0,575.0,2.0,2.0,1.6
0.0,3.0,2,2.0,1.0,100.0,1168.0,0,0,0,432.6666666666667,1.0,0.0,0.79
0.0,3.0,3,2.0,4.0,96.0,1581.0,0,0,0,475.0,2.0,1.0,1.14
0.0,2.0,2,3.0,3.0,98.0,1215.0,0,0,0,675.0,0.0,2.0,0.65
1.0,3.0,3,2.0,2.0,28.0,1557.0,0,0,0,519.0,1.0,1.0,2.55
1.0,3.0,3,0.0,3.0,21.0,1160.0,0,0,0,386.6666666666667,1.0,1.0,0.7
0.0,2.0,2,3.0,4.0,100.0,1188.0,0,0,0,660.0,1.0,0.0,0.6
0.0,4.0,4,4.0,3.0,14.0,2631.0,1,0,0,525.0,2.0,2.0,2.08
0.0,2.0,2,4.0,1.0,102.0,1091.0,0,0,0,415.0,2.0,0.0,0.82
0.0,4.0,4,1.0,3.0,75.0,1773.0,0,0,0,492.5,2.0,0.0,1.75
0.0,3.0,4,3.0,0.0,58.0,1773.0,0,1,0,532.0,2.0,1.0,1.7
0.0,3.0,3,3.0,3.0,71.0,1650.0,1,0,0,550.0,1.0,2.0,2.65
0.0,3.0,3,4.0,3.0,71.0,1650.0,0,0,0,550.0,1.0,2.0,2.6
1.0,5.0,5,1.0,3.0,24.0,2778.0,0,0,0,450.0,1.0,1.0,4.5
0.0,2.0,2,3.0,1.0,18.0,789.0,0,0,0,355.0,2.0,2.0,0.6
0.0,4.0,6,4.0,1.0,82.0,2385.0,1,0,0,663.75,2.0,2.0,1.46
1.0,4.0,4,3.0,2.0,54.0,3240.0,1,0,2,810.0,1.0,1.0,8.4
0.0,4.0,4,4.0,3.0,73.0,2817.0,1,0,2,782.5,0.0,0.0,4.55
1.0,3.0,3,0.0,2.0,22.0,200.0,0,0,0,600.0,1.0,1.0,1.7
1.0,3.0,4,0.0,3.0,15.0,2150.0,0,0,0,716.6666666666666,1.0,0.0,1.87
0.0,3.0,3,2.0,3.0,85.0,1208.0,0,0,2,540.0,0.0,1.0,1.25
0.0,2.0,3,3.0,3.0,14.0,978.23,0,0,0,367.0,2.0,2.0,0.98
0.0,3.0,4,4.0,3.0,10.0,2000.0,1,0,0,763.3333333333334,0.0,2.0,1.83
1.0,6.0,1,0.0,1.0,56.0,3000.0,0,0,0,500.0,1.0,1.0,1.5
0.0,4.0,4,3.0,3.0,58.0,2300.0,0,0,0,575.0,2.0,1.0,2.1
0.0,3.0,4,4.0,3.0,15.0,1797.0,1,0,0,716.6666666666666,2.0,2.0,1.45
0.0,4.0,6,2.0,1.0,93.0,2508.0,1,0,0,696.5,2.0,0.0,1.3
0.0,1.0,1,1.0,3.0,42.0,600.0,0,0,0,600.0,1.0,2.0,0.5
0.0,3.0,4,3.0,3.0,93.0,1332.0,0,0,0,493.3333333333333,1.0,1.0,1.25
0.0,3.0,4,3.0,2.0,63.0,2278.0,1,0,0,683.3333333333334,2.0,2.0,1.85
0.0,3.0,3,2.0,3.0,90.0,1200.0,1,1,2,578.3333333333334,0.0,2.0,1.12
0.0,2.0,2,3.0,3.0,88.0,700.0,0,0,0,367.5,2.0,2.0,0.49
1.0,4.0,5,4.0,3.0,15.0,7000.0,0,0,2,1750.0,2.0,1.0,6.3
0.0,2.0,2,1.0,4.0,93.0,646.0,0,0,0,290.5,2.0,2.0,0.45
0.0,4.0,4,4.0,0.0,89.0,2576.0,1,0,0,644.0,1.0,0.0,2.7
0.0,2.0,2,3.0,3.0,92.0,1300.0,0,0,2,820.0,0.0,2.0,1.2
0.0,3.0,4,4.0,3.0,77.0,1706.0,0,0,1,568.6666666666666,1.0,0.0,1.75
1.0,5.0,5,2.0,2.0,21.0,1350.0,0,0,0,270.0,1.0,2.0,1.5
0.0,3.0,3,2.0,4.0,20.0,1421.0,0,0,0,526.3333333333334,2.0,2.0,1.93
0.0,3.0,3,3.0,3.0,90.0,1383.0,1,0,2,365.0,0.0,0.0,1.3
0.0,3.0,2,4.0,3.0,94.0,1455.0,0,0,1,539.0,1.0,2.0,1.62
0.0,2.0,2,3.0,4.0,85.0,1578.0,0,0,0,710.0,2.0,0.0,1.45
0.0,3.0,3,2.0,3.0,72.0,1950.0,1,0,0,650.0,2.0,0.0,3.0
0.0,2.0,2,3.0,1.0,69.0,1500.0,0,0,2,754.0,1.0,0.0,2.1
0.0,2.0,2,3.0,3.0,102.0,1250.0,0,0,0,625.0,1.0,2.0,0.6
0.0,2.0,2,2.0,4.0,14.0,1243.0,0,0,0,751.5,2.0,2.0,2.1
0.0,1.0,1,1.0,1.0,102.0,306.0,0,0,0,340.0,1.0,1.0,0.22
0.0,3.0,2,2.0,3.0,13.0,717.0,0,0,0,215.0,1.0,2.0,0.51
0.0,4.0,4,4.0,3.0,71.0,2194.0,1,0,1,493.75,0.0,1.0,2.79
1.0,5.0,5,3.0,0.0,33.0,6400.0,1,0,2,1280.0,2.0,1.0,15.0
0.0,3.0,2,2.0,3.0,100.0,1325.0,0,0,0,442.0,2.0,2.0,0.7
0.0,5.0,6,4.0,3.0,54.0,7444.0,1,0,1,1340.0,1.0,0.0,15.0
0.0,3.0,5,4.0,2.0,36.0,2576.0,0,0,0,954.0,1.0,2.0,3.0
0.0,4.0,3,2.0,0.0,97.0,2000.0,0,0,2,450.0,1.0,2.0,1.2
0.0,2.0,2,2.0,4.0,68.0,1278.0,0,0,0,566.5,1.0,2.0,1.7
0.0,4.0,4,2.0,3.0,75.0,1809.0,0,0,0,502.5,0.0,1.0,1.95
0.0,3.0,3,3.0,1.0,102.0,1720.0,0,1,0,516.0,1.0,2.0,0.96
0.0,2.0,2,2.0,1.0,71.0,1179.0,0,0,2,655.0,0.0,0.0,2.0
0.0,3.0,2,2.0,3.0,20.0,1281.0,0,0,2,342.3333333333333,0.0,2.0,1.9
0.0,3.0,4,4.0,3.0,10.0,2061.0,1,0,0,763.3333333333334,2.0,0.0,1.75
1.0,5.0,6,4.0,0.0,33.0,2700.0,1,1,0,540.0,2.0,2.0,10.55
0.0,1.0,1,0.0,0.0,59.0,278.0,0,0,2,250.0,1.0,1.0,0.29
1.0,1.0,1,0.0,1.0,75.0,763.0,0,0,0,763.0,1.0,1.0,0.8
0.0,2.0,2,2.0,1.0,103.0,632.0,0,0,2,284.5,1.0,1.0,0.45
0.0,4.0,4,4.0,0.0,79.0,4500.0,1,0,2,1125.0,0.0,1.0,5.0
0.0,2.0,2,3.0,3.0,85.0,1415.0,0,0,0,786.0,0.0,1.0,1.34
0.0,2.0,2,3.0,4.0,71.0,1135.0,0,0,2,630.5,1.0,0.0,2.33
0.0,2.0,2,2.0,3.0,71.0,1433.0,0,0,0,716.5,1.0,0.0,2.0
0.0,4.0,5,4.0,4.0,20.0,2060.0,0,0,2,412.5,2.0,0.0,2.57
1.0,6.0,5,4.0,3.0,28.0,2430.0,1,0,0,405.0,2.0,2.0,4.95
1.0,1.0,1,0.0,3.0,88.0,1095.0,0,0,0,1095.0,1.0,1.0,0.89
1.0,5.0,5,3.0,0.0,33.0,3618.0,1,0,0,723.6,1.0,2.0,10.5
1.0,6.0,8,4.0,3.0,33.0,2844.0,1,1,1,474.0,1.0,1.0,13.0
1.0,6.0,7,4.0,0.0,73.0,3600.0,1,1,2,600.0,0.0,2.0,8.0
0.0,3.0,3,4.0,3.0,98.0,1600.0,0,0,0,585.0,2.0,2.0,1.24
0.0,2.0,2,4.0,3.0,12.0,940.0,0,0,0,692.5,1.0,1.0,0.95
0.0,2.0,2,2.0,3.0,71.0,1010.0,0,0,2,510.0,0.0,2.0,1.42
0.0,4.0,3,3.0,1.0,100.0,2093.0,1,0,0,581.25,2.0,2.0,1.83
0.0,3.0,3,2.0,3.0,75.0,1420.0,0,0,0,526.0,1.0,1.0,1.6
0.0,3.0,3,3.0,4.0,68.0,1639.0,0,1,0,546.3333333333334,1.0,1.0,2.54
1.0,3.0,3,2.0,1.0,70.0,2385.0,0,0,0,795.0,1.0,1.0,1.5
0.0,3.0,3,1.0,3.0,75.0,1411.0,0,0,0,522.6666666666666,0.0,0.0,1.4
0.0,3.0,4,1.0,3.0,40.0,1413.0,1,0,0,523.3333333333334,1.0,1.0,1.55
0.0,3.0,3,4.0,0.0,6.0,1935.0,1,0,0,716.6666666666666,1.0,2.0,0.85
0.0,1.0,1,2.0,3.0,10.0,301.0,0,0,0,333.0,2.0,1.0,0.26
1.0,1.0,1,0.0,0.0,49.0,1200.0,0,0,0,1200.0,1.0,1.0,1.65
0.0,3.0,2,1.0,3.0,90.0,1645.0,1,1,1,609.3333333333334,0.0,2.0,1.25
0.0,3.0,4,4.0,4.0,12.0,1584.0,1,0,0,777.6666666666666,2.0,0.0,1.4
0.0,3.0,4,4.0,3.0,67.0,2045.0,1,0,2,681.6666666666666,0.0,2.0,2.85
1.0,2.0,2,0.0,2.0,56.0,130.0,0,0,0,585.0,1.0,1.0,0.75
0.0,3.0,4,3.0,0.0,55.0,2251.0,1,0,2,750.3333333333334,2.0,0.0,2.65
0.0,3.0,2,3.0,3.0,74.0,1395.0,0,0,0,516.6666666666666,1.0,2.0,2.22
0.0,3.0,3,1.0,3.0,75.0,1372.0,0,0,0,522.6666666666666,0.0,0.0,1.4
1.0,5.0,5,4.0,3.0,53.0,1350.0,0,0,0,270.0,1.0,2.0,1.35
1.0,10.0,5,3.0,2.0,106.0,2700.0,1,0,0,270.0,1.0,1.0,2.4
1.0,5.0,6,3.0,2.0,34.0,4500.0,0,0,0,900.0,1.0,1.0,16.0
0.0,3.0,3,3.0,2.0,53.0,1901.0,0,0,2,700.0,2.0,1.0,1.65
1.0,2.0,2,1.0,3.0,7.0,900.0,0,0,0,450.0,1.0,1.0,0.42
0.0,3.0,3,1.0,3.0,75.0,1565.0,0,0,0,526.3333333333334,2.0,0.0,1.37
0.0,4.0,5,4.0,1.0,30.0,3333.0,1,0,2,750.0,1.0,2.0,6.16
1.0,3.0,3,2.0,2.0,97.0,2367.0,0,0,2,789.0,1.0,1.0,3.2
1.0,4.0,4,2.0,2.0,31.0,3078.0,0,0,0,769.5,1.0,1.0,5.0
0.0,3.0,3,3.0,3.0,13.0,1542.0,0,0,0,400.6666666666667,2.0,2.0,1.3
0.0,3.0,3,3.0,2.0,54.0,2200.0,1,0,1,810.0,2.0,2.0,1.75
1.0,4.0,4,4.0,3.0,77.0,6000.0,1,0,0,1500.25,0.0,1.0,4.0
0.0,3.0,3,3.0,0.0,90.0,1464.0,0,0,2,408.3333333333333,2.0,2.0,1.05
0.0,2.0,2,2.0,1.0,74.0,1200.0,0,0,2,615.0,2.0,0.0,1.05
1.0,5.0,4,2.0,0.0,29.0,4851.0,1,1,2,970.2,1.0,1.0,5.7
0.0,2.0,2,2.0,3.0,66.0,602.0,0,0,0,301.0,1.0,1.0,0.38
0.0,3.0,4,4.0,3.0,73.0,2122.0,1,0,2,786.0,0.0,0.0,3.4
0.0,3.0,4,3.0,3.0,92.0,2225.0,0,0,0,801.3333333333334,1.0,2.0,1.87
1.0,8.0,4,2.0,2.0,7.0,242.0,0,0,0,272.25,1.0,1.0,2.4
0.0,3.0,3,4.0,3.0,44.0,1784.0,1,0,0,663.3333333333334,1.0,1.0,1.44
0.0,2.0,2,3.0,3.0,90.0,1300.0,0,0,2,600.0,2.0,2.0,0.98
0.0,3.0,3,4.0,0.0,53.0,1878.0,1,0,2,695.3333333333334,2.0,2.0,2.4
0.0,4.0,6,4.0,3.0,88.0,3780.0,1,0,2,1050.0,1.0,0.0,4.5
0.0,2.0,2,3.0,3.0,92.0,1630.0,0,0,0,823.0,1.0,2.0,1.18
0.0,3.0,3,3.0,3.0,100.0,1787.0,1,0,2,533.3333333333334,2.0,0.0,1.55
1.0,1.0,1,0.0,4.0,50.0,1242.0,0,0,0,1242.0,1.0,1.0,3.3
0.0,2.0,2,3.0,4.0,84.0,1459.0,0,0,0,811.5,1.0,0.0,0.99
0.0,2.0,2,2.0,3.0,30.0,1533.0,0,0,0,690.0,1.0,2.0,2.0
0.0,4.0,4,0.0,4.0,70.0,3950.0,0,0,0,987.5,2.0,0.0,8.5
0.0,2.0,2,1.0,1.0,77.0,930.0,0,0,2,465.0,2.0,0.0,0.95
0.0,2.0,2,3.0,3.0,92.0,1476.0,0,0,0,820.0,2.0,2.0,1.14
0.0,3.0,1,0.0,1.0,96.0,1103.0,0,0,0,367.6666666666667,1.0,1.0,1.1
0.0,3.0,3,4.0,3.0,98.0,1737.0,1,0,0,643.3333333333334,2.0,2.0,1.15
0.0,3.0,3,2.0,1.0,73.0,1547.0,0,1,2,640.3333333333334,0.0,2.0,1.8
0.0,3.0,3,3.0,3.0,8.0,1311.0,1,0,0,550.0,2.0,2.0,1.35
0.0,3.0,3,3.0,1.0,77.0,1523.0,1,0,0,650.0,1.0,2.0,1.63
0.0,2.0,2,3.0,1.0,85.0,1377.0,0,0,0,765.0,1.0,2.0,0.95
0.0,3.0,3,3.0,3.0,8.0,1485.0,1,0,2,550.0,1.0,2.0,1.39
0.0,2.0,2,3.0,3.0,74.0,979.0,0,0,1,666.5,2.0,1.0,1.2
0.0,3.0,3,2.0,4.0,68.0,1467.0,0,0,0,543.3333333333334,2.0,1.0,2.3
0.0,4.0,5,3.0,3.0,17.0,3060.0,1,0,0,850.0,0.0,2.0,3.49
0.0,3.0,3,3.0,3.0,92.0,1587.0,0,0,0,546.6666666666666,1.0,2.0,0.93
0.0,3.0,3,2.0,0.0,97.0,1722.0,0,0,2,516.6666666666666,2.0,2.0,0.94
1.0,5.0,5,4.0,3.0,50.0,2700.0,1,0,2,540.0,1.0,2.0,7.0
0.0,3.0,4,4.0,3.0,14.0,4600.0,0,0,0,1733.6666666666667,1.0,0.0,2.15
0.0,3.0,3,2.0,3.0,8.0,1485.0,1,0,0,550.0,0.0,2.0,1.45
0.0,3.0,5,3.0,1.0,77.0,2167.0,0,0,0,650.0,2.0,1.0,1.8
0.0,2.0,2,2.0,0.0,90.0,1100.0,0,0,2,475.0,2.0,0.0,0.85
0.0,2.0,2,3.0,3.0,8.0,1282.0,0,0,0,600.0,2.0,1.0,1.4
0.0,2.0,2,2.0,3.0,8.0,824.0,0,0,0,457.5,2.0,0.0,0.97
0.0,3.0,3,2.0,0.0,97.0,1395.0,0,0,0,516.6666666666666,1.0,2.0,0.95
0.0,3.0,4,4.0,3.0,13.0,2125.0,1,1,2,787.0,0.0,2.0,1.49
0.0,2.0,2,3.0,3.0,19.0,1939.03,0,0,2,900.0,0.0,2.0,2.5
0.0,3.0,3,3.0,3.0,83.0,1598.0,0,0,2,607.3333333333334,1.0,0.0,0.92
0.0,3.0,3,4.0,3.0,8.0,2222.0,1,0,2,666.6666666666666,2.0,2.0,1.98
0.0,3.0,2,4.0,3.0,43.0,1368.0,0,0,0,506.6666666666667,1.0,0.0,1.5
0.0,2.0,2,4.0,3.0,92.0,1504.0,0,1,0,852.0,2.0,2.0,1.05
1.0,10.0,9,4.0,3.0,32.0,5018.0,0,0,1,501.8,1.0,2.0,1.9
0.0,3.0,3,3.0,3.0,98.0,1548.0,0,0,0,702.6666666666666,2.0,0.0,1.25
1.0,2.0,6,3.0,3.0,36.0,1350.0,0,0,0,675.0,1.0,2.0,3.5
1.0,6.0,6,3.0,3.0,50.0,1935.0,1,0,2,322.5,1.0,1.0,5.8
0.0,4.0,4,3.0,3.0,90.0,2000.0,1,0,0,400.0,2.0,2.0,1.42
0.0,3.0,3,2.0,3.0,75.0,1420.0,0,0,2,526.0,2.0,1.0,1.55
0.0,2.0,2,3.0,3.0,82.0,1193.0,0,0,2,662.5,1.0,0.0,0.75
0.0,2.0,1,1.0,3.0,75.0,667.0,0,0,0,300.0,1.0,0.0,0.6
1.0,6.0,5,2.0,3.0,33.0,6000.0,0,0,0,1000.0,1.0,2.0,16.0
0.0,3.0,3,4.0,0.0,27.0,2059.0,1,0,0,762.3333333333334,1.0,2.0,0.9
0.0,3.0,3,4.0,3.0,73.0,2047.0,0,0,2,682.3333333333334,0.0,2.0,2.78
0.0,3.0,3,3.0,3.0,67.0,2400.0,1,0,2,733.3333333333334,0.0,1.0,2.82
0.0,2.0,2,2.0,2.0,93.0,573.0,0,0,0,258.0,1.0,2.0,0.5
0.0,3.0,4,4.0,3.0,99.0,1780.0,1,0,0,773.3333333333334,2.0,2.0,1.5
1.0,4.0,4,2.0,2.0,64.0,1728.0,1,1,0,432.0,2.0,1.0,3.6
0.0,3.0,4,3.0,3.0,77.0,2115.0,1,1,2,783.3333333333334,0.0,2.0,2.5
0.0,3.0,3,4.0,0.0,6.0,1900.0,1,0,0,862.6666666666666,1.0,2.0,0.9
0.0,4.0,5,4.0,3.0,10.0,2991.0,1,1,0,673.0,2.0,1.0,1.35
0.0,1.0,1,1.0,0.0,63.0,839.0,0,0,0,755.0,2.0,1.0,0.65
1.0,4.0,4,2.0,2.0,3.0,1935.0,1,0,2,483.75,2.0,1.0,5.25
0.0,3.0,3,2.0,4.0,82.0,1628.0,0,0,0,542.6666666666666,2.0,2.0,1.92
0.0,2.0,2,2.0,3.0,89.0,1292.0,0,0,0,717.5,2.0,0.0,1.0
0.0,3.0,3,4.0,1.0,20.0,2217.0,1,0,0,739.0,2.0,2.0,2.85
0.0,4.0,4,3.0,3.0,91.0,3222.0,1,0,0,725.0,1.0,2.0,2.2
1.0,2.0,2,1.0,0.0,17.0,1125.0,0,1,0,562.5,1.0,1.0,0.65
1.0,4.0,4,4.0,3.0,54.0,2160.0,1,1,2,540.0,0.0,2.0,8.25
0.0,2.0,2,4.0,3.0,13.0,1198.0,0,0,0,683.0,0.0,0.0,0.75
0.0,3.0,3,3.0,3.0,85.0,1161.0,0,0,2,289.0,0.0,0.0,1.2
0.0,3.0,4,4.0,3.0,88.0,2280.0,1,0,2,886.6666666666666,1.0,2.0,2.3
0.0,3.0,3,4.0,0.0,61.0,1700.0,0,0,2,616.6666666666666,2.0,2.0,1.5
0.0,2.0,2,2.0,3.0,92.0,1822.0,1,0,0,820.0,2.0,2.0,1.31
1.0,2.0,4,0.0,0.0,11.0,56.0,0,0,0,252.0,1.0,1.0,0.55
1.0,5.0,6,4.0,3.0,63.0,1512.0,0,0,2,302.4,1.0,2.0,3.25
0.0,3.0,3,2.0,4.0,71.0,1645.0,0,0,0,611.6666666666666,1.0,2.0,2.44
0.0,4.0,3,0.0,4.0,100.0,2040.0,0,0,0,504.0,1.0,0.0,1.25
1.0,6.0,5,2.0,2.0,56.0,2250.0,1,0,1,375.0,0.0,2.0,3.5
0.0,3.0,3,3.0,3.0,72.0,2000.0,1,0,2,666.6666666666666,1.0,2.0,2.99
0.0,2.0,2,3.0,3.0,94.0,1383.0,0,0,2,585.5,0.0,0.0,1.19
0.0,2.0,2,3.0,0.0,14.0,1720.0,0,0,2,774.0,1.0,1.0,0.7
0.0,2.0,2,2.0,3.0,94.0,1452.0,0,0,0,653.5,2.0,2.0,0.95
0.0,2.0,2,3.0,0.0,43.0,1410.0,0,0,0,705.0,2.0,0.0,0.75
0.0,3.0,4,4.0,0.0,55.0,2252.0,1,0,2,750.6666666666666,2.0,1.0,2.64
0.0,2.0,2,2.0,1.0,104.0,731.0,0,0,0,450.0,2.0,2.0,0.4
0.0,2.0,2,2.0,0.0,78.0,1078.0,0,0,2,599.0,2.0,2.0,0.95
0.0,1.0,1,1.0,3.0,73.0,826.0,0,0,0,826.0,1.0,0.0,1.0
1.0,3.0,1,0.0,0.0,37.0,1008.0,0,0,0,336.0,1.0,1.0,0.9
1.0,2.0,8,4.0,3.0,32.0,1350.0,1,1,2,675.0,2.0,2.0,4.5
0.0,3.0,4,3.0,3.0,100.0,1796.0,1,0,0,665.0,1.0,2.0,1.55
0.0,1.0,1,2.0,2.0,63.0,667.0,0,0,0,600.0,1.0,2.0,0.5
0.0,3.0,3,2.0,0.0,78.0,1537.0,1,0,2,587.3333333333334,2.0,0.0,1.15
0.0,1.0,1,1.0,3.0,42.0,317.0,0,0,2,351.0,2.0,2.0,0.37
0.0,3.0,3,3.0,3.0,43.0,1700.0,0,0,0,600.0,2.0,2.0,1.1
0.0,3.0,3,3.0,3.0,73.0,2144.0,1,0,2,803.6666666666666,0.0,2.0,2.95
1.0,5.0,4,2.0,2.0,24.0,2250.0,0,0,2,450.0,2.0,1.0,4.15
0.0,2.0,3,3.0,3.0,92.0,1550.0,0,0,0,870.5,1.0,2.0,1.17
0.0,3.0,4,4.0,3.0,88.0,1760.0,1,0,1,697.3333333333334,0.0,0.0,2.34
0.0,2.0,2,2.0,3.0,90.0,850.0,0,0,2,622.5,0.0,2.0,0.78
0.0,2.0,2,3.0,0.0,9.0,1281.0,0,0,0,711.5,1.0,2.0,1.2
1.0,4.0,4,3.0,3.0,28.0,1557.0,0,1,2,389.25,1.0,1.0,2.9
0.0,3.0,3,1.0,3.0,75.0,1384.0,0,0,0,512.6666666666666,2.0,0.0,1.37
1.0,1.0,1,2.0,2.0,46.0,892.0,0,0,0,892.0,1.0,1.0,1.6
0.0,2.0,2,4.0,3.0,92.0,1486.0,0,1,0,620.0,2.0,2.0,1.2
0.0,3.0,4,3.0,3.0,55.0,2060.0,0,0,2,690.0,1.0,2.0,2.55
0.0,3.0,3,3.0,1.0,81.0,1816.0,0,0,2,672.6666666666666,1.0,0.0,2.2
0.0,3.0,5,3.0,3.0,105.0,1797.0,1,0,0,665.6666666666666,2.0,2.0,1.23
1.0,2.0,3,2.0,3.0,43.0,1000.0,0,0,0,500.0,1.0,1.0,0.95
0.0,3.0,3,3.0,3.0,90.0,1578.0,1,0,1,482.3333333333333,2.0,0.0,1.4
0.0,4.0,6,4.0,3.0,12.0,1535.0,1,0,0,588.75,0.0,0.0,1.5
0.0,2.0,2,3.0,3.0,14.0,1548.0,0,0,0,774.0,1.0,1.0,0.7
0.0,3.0,5,4.0,3.0,89.0,2000.0,1,0,2,566.6666666666666,2.0,2.0,1.22
